account_code,account_name,category,business_unit,geography,product_line,period,value,currency
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,4414922.48,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,1569189.23,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,5410178.09,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,2097712.96,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,1256712.62,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,1781299.58,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,1089611.88,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,843040.47,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,483837.0,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-03,160959.29,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,6981711.11,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,3053094.93,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,1532844.47,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,3902989.55,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,1733193.86,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,774668.35,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,1257809.22,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,761975.23,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,592205.27,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,322643.67,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-04,225751.95,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,8480282.85,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,3724248.61,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,1469841.99,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,4030875.02,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,1602001.69,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,1020064.79,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,1386874.21,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,911898.89,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,637614.15,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,401712.76,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-05,255401.34,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,7464999.08,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,3425017.11,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,1528571.06,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,4382776.54,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,1946471.91,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,1045634.37,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,1428848.03,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,917221.6,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,667668.49,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,426528.79,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-06,244720.63,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,7788684.88,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,1560162.58,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,1443019.45,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,4276069.76,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,1825148.33,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,921245.22,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,1471745.27,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,808806.38,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,579188.21,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,413486.88,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-07,383445.12,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,7814686.55,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,3316445.11,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,1500170.46,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,3894477.27,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,1662615.09,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,993973.48,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,1266522.68,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,812348.68,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,616120.71,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,376857.15,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-08,264601.21,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,8367651.43,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,3780138.7,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,1460453.79,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,4379874.61,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,1873527.91,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,1012305.84,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,1431765.72,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,911026.88,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,611549.51,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,377432.41,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-09,276278.32,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,7966124.82,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,4220892.95,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,1743084.4,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,4548913.53,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,1851354.84,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,1182620.13,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,1459649.74,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,990800.11,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,667899.8,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,412342.64,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-10,269336.39,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,9985909.56,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,3835960.42,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,1896431.83,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,4124873.26,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,1868373.75,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,1118742.08,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,1623981.51,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,933625.97,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,698649.5,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,406010.18,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-11,268262.85,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,8188185.48,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,3759592.37,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,1673465.21,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,4928974.94,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,1993542.7,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,1160314.71,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,1584290.19,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,940931.47,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,691481.85,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,435290.19,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2024-12,273817.28,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,8609338.96,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,4466939.04,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,1756576.79,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,4955229.03,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,2247097.51,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,1178679.69,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,1775873.75,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,996955.82,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,757785.48,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,464688.72,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-01,307990.88,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,9578477.53,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,4406670.24,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,1842127.83,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,4680588.54,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,2166875.74,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,1230191.24,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,1736174.67,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,1153206.45,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,806437.97,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,236935.13,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-02,307607.3,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,10004768.06,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,4622112.51,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,2022971.9,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,5604715.68,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,2789483.66,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,1284582.8,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,1859831.13,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,1310938.79,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,835791.45,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,489414.17,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-03,331929.32,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,7971697.83,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,3320948.28,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,1467017.96,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,4251742.73,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,1698487.72,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,1105019.14,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,1472318.81,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,913581.91,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,615310.97,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,411451.03,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-04,258103.14,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,7710283.46,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,3565918.48,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,1491074.66,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,6516057.06,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,1976281.89,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,1116871.28,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,1412170.21,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,938847.41,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,704292.31,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,401695.49,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-05,306583.73,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,8898043.53,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,3945854.78,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,1780149.36,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,4953975.3,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,2160239.83,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,1183019.7,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,1759542.67,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,977436.8,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,724311.66,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,449083.18,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-06,307339.29,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,7464877.97,INR
RMS-REV-002,Research Microscopy Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,3552752.91,INR
RMS-REV-003,Research Microscopy Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,1396667.41,INR
RMS-COGS-001,Research Microscopy Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,4319553.64,INR
RMS-COGS-002,Research Microscopy Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,1804970.43,INR
RMS-COGS-003,"Research Microscopy Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,1137939.57,INR
RMS-OPEX-001,Research Microscopy Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,1571281.05,INR
RMS-OPEX-002,Research Microscopy Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,942261.82,INR
RMS-OPEX-003,Research Microscopy Solutions - G&A,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,712677.47,INR
RMS-OPEX-004,Research Microscopy Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,396863.4,INR
RMS-OPEX-005,Research Microscopy Solutions - IT & Software,OpEx,Carl Zeiss India,India,Research Microscopy Solutions,2025-07,270794.77,INR
RMS-REV-001,Research Microscopy Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Research Microscopy Solutions,2025-08,8186934.91,INR
