account_code,account_name,category,business_unit,geography,product_line,period,value,currency
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-05,352830.01,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-05,182966.51,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-05,593086.99,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-05,266357.73,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-05,164468.55,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-05,180869.23,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-05,65145.58,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-05,81768.66,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-05,48407.58,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-05,32265.62,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-06,1067085.49,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-06,399988.94,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-06,168190.82,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-06,605860.47,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-06,275733.77,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-06,164277.03,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-06,196751.66,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-06,123307.68,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-06,84285.38,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-06,51685.65,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-06,28339.43,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-07,505651.1,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-07,533009.51,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-07,147234.31,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-07,514658.12,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-07,227576.79,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-07,162806.93,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-07,191030.65,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-07,112705.19,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-07,84216.39,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-07,50391.01,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-07,28178.49,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-08,1005291.89,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-08,378630.74,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-08,164365.54,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-08,494692.99,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-08,238261.7,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-08,157103.66,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-08,189543.7,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-08,124316.91,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-08,69594.88,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-08,47866.12,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-08,31964.77,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-09,1060066.34,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-09,399155.4,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-09,177910.35,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-09,622177.48,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-09,231806.14,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-09,165009.42,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-09,154667.02,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-09,120171.89,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-09,76849.15,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-09,48209.95,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-09,31213.11,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-10,994982.9,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-10,383989.09,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-10,153600.9,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-10,532939.86,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-10,213414.94,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-10,166591.21,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-10,195165.05,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-10,113716.52,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-10,86808.41,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-10,48854.91,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-10,32371.4,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-11,1195412.62,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-11,414030.21,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-11,174962.17,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-11,595154.15,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-11,245196.68,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-11,157430.54,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-11,192358.96,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-11,134516.09,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-11,91075.35,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-11,42870.8,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-11,30833.99,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2023-12,1228590.24,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2023-12,467843.46,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2023-12,170725.92,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2023-12,631464.11,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2023-12,294368.9,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2023-12,178137.1,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2023-12,221801.8,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2023-12,145451.37,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2023-12,100276.49,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2023-12,60645.25,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2023-12,55646.01,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-01,957050.47,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-01,391143.63,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-01,150404.56,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-01,501442.9,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-01,211135.89,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-01,150992.93,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-01,197874.85,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-01,116034.2,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-01,65846.18,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-01,45951.48,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-01,32722.57,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-02,1045067.21,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-02,354334.33,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-02,156234.42,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-02,574006.4,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-02,225476.44,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-02,149029.52,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-02,179236.2,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-02,122234.57,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-02,71170.18,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-02,47110.48,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-02,31514.84,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-03,1062606.38,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-03,399985.31,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-03,73570.73,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-03,551712.86,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-03,231919.35,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-03,146375.23,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-03,199122.22,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-03,126284.08,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-03,72790.32,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-03,51800.85,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-03,32256.79,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-04,1147068.2,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-04,418200.0,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-04,159189.37,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-04,544068.7,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-04,257223.62,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-04,182694.68,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-04,204464.4,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-04,127075.14,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-04,41974.5,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-04,50320.97,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-04,32298.83,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-05,1150740.02,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-05,377846.72,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-05,155175.93,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-05,556303.31,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-05,259293.82,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-05,168957.55,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-05,209128.41,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-05,143857.21,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-05,87357.9,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-05,56715.3,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-05,35958.18,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-06,1059450.23,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-06,395544.47,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-06,163335.79,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-06,603892.64,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-06,239049.91,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-06,86439.28,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-06,205749.82,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-06,150296.56,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-06,87610.07,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-06,44233.08,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-06,32272.16,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-07,1192804.81,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-07,540005.37,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-07,219167.69,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-07,683835.32,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-07,286244.29,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-07,189735.15,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-07,271631.29,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-07,167977.27,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-07,110363.54,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-07,59495.43,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-07,39303.11,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-08,1278849.6,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-08,499192.71,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-08,207521.17,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-08,698636.3,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-08,315921.08,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-08,201485.57,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-08,233149.05,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-08,164796.11,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-08,108159.52,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-08,58606.2,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-08,42551.01,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-09,1401465.44,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-09,479971.41,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-09,116339.4,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-09,754213.53,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-09,323126.48,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-09,187120.18,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-09,246111.63,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-09,250245.34,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-09,105681.29,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-09,69199.85,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-09,42249.9,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-10,1332374.02,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-10,542626.83,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-10,239769.36,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-10,802700.46,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-10,362950.14,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-10,225234.04,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-10,260280.38,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-10,199757.69,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-10,107507.24,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-10,71872.75,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-10,41558.23,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-11,1605708.3,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-11,606308.44,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-11,247161.76,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-11,749167.23,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-11,355395.98,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-11,220370.47,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-11,247639.24,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-11,175280.88,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-11,127766.31,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-11,76644.0,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-11,43019.74,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2024-12,1626025.85,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2024-12,644858.87,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2024-12,231225.1,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2024-12,909365.58,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2024-12,399147.42,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2024-12,246781.1,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2024-12,283901.59,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2024-12,197585.69,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2024-12,112023.42,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2024-12,80514.17,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2024-12,48833.68,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2025-01,1454164.48,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2025-01,523473.12,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2025-01,193987.87,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2025-01,616579.78,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2025-01,309514.84,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2025-01,202460.51,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2025-01,256797.49,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2025-01,154020.8,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2025-01,102618.3,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2025-01,64120.04,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2025-01,42763.69,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2025-02,1511577.36,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2025-02,577494.91,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2025-02,214449.72,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2025-02,746235.36,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2025-02,328534.32,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2025-02,186468.86,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2025-02,229416.82,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2025-02,157173.1,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2025-02,106128.79,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2025-02,61716.52,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2025-02,35746.36,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2025-03,1345846.53,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2025-03,554538.31,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2025-03,260961.54,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2025-03,673748.03,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2025-03,320500.77,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2025-03,236081.83,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2025-03,264984.45,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2025-03,159965.82,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2025-03,111492.5,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2025-03,71936.42,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2025-03,42459.99,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2025-04,1525400.73,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2025-04,522955.22,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2025-04,206772.09,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2025-04,751753.01,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2025-04,349411.86,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2025-04,252053.99,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2025-04,300520.43,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2025-04,172023.18,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2025-04,113473.66,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2025-04,67814.48,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2025-04,47216.37,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2025-05,1287769.9,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2025-05,569272.32,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2025-05,199880.52,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2025-05,910017.91,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2025-05,376214.56,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2025-05,215641.83,USD
AP-OPEX-001,APAC - Sales & Marketing,OpEx,APAC,APAC,All Products,2025-05,315352.08,USD
AP-OPEX-002,APAC - R&D,OpEx,APAC,APAC,All Products,2025-05,168191.82,USD
AP-OPEX-003,APAC - G&A,OpEx,APAC,APAC,All Products,2025-05,115791.26,USD
AP-OPEX-004,APAC - Rent & Facilities,OpEx,APAC,APAC,All Products,2025-05,34326.77,USD
AP-OPEX-005,APAC - IT & Software,OpEx,APAC,APAC,All Products,2025-05,47696.49,USD
AP-REV-001,APAC - Product Revenue,Revenue,APAC,APAC,All Products,2025-06,1164098.78,USD
AP-REV-002,APAC - Service Revenue,Revenue,APAC,APAC,All Products,2025-06,563031.06,USD
AP-REV-003,APAC - Subscription Revenue,Revenue,APAC,APAC,All Products,2025-06,219374.78,USD
AP-COGS-001,APAC - Material Costs,COGS,APAC,APAC,All Products,2025-06,746576.1,USD
AP-COGS-002,APAC - Labor Costs,COGS,APAC,APAC,All Products,2025-06,347899.94,USD
AP-COGS-003,APAC - Fulfillment,COGS,APAC,APAC,All Products,2025-06,215614.68,USD
